geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2011,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2013,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2014,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,1,0,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,1,0
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2015,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",1,1,0,0,1,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",1,1,1,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2016,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",2,1,0,0,1,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",2,1,1,1,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2017,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",1,1,0,0,0,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",1,1,0,1,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2018,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",1,1,0,0,1,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",1,1,1,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2019,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2020,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,0,1
POINT(-122.402197099 37.7919467903),37.7919467903,-122.402197099,2018,"{""type"":""Point"",""coordinates"":[-122.402197099,37.7919467903]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PETRARCH PL', 'PINE ST']",0,1,0,0,0,1
POINT(-122.402201724 37.7344815365),37.7344815365,-122.402201724,2008,"{""type"":""Point"",""coordinates"":[-122.402201724,37.7344815365]}",0,1,0,0,0,0,1,0,0,0,0,0,"['AUGUSTA ST', 'SCOTIA AVE', 'SILVER AVE']",0,1,0,0,1,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2010,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,1,0,0,0,1,0,0,0,1,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,0,0,0,0,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2016,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,1,0,0,1,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2017,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,1,0,0,1,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2019,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,1,0,0,1,0,0,0,1,0,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,0,0,0,0,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2020,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,1,0,0,1,0
POINT(-122.402209197 37.7281019732),37.7281019732,-122.402209197,2021,"{""type"":""Point"",""coordinates"":[-122.402209197,37.7281019732]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BACON ST', 'BAY SHORE BLVD', 'EGBERT AVE']",0,1,0,0,0,1
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2007,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,2,0,0,0,0,0,2,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,2,0,0,0,2
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2008,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",1,2,0,0,0,1,1,1,0,0,0,0,"['BROADWAY', 'SANSOME ST']",1,2,0,1,1,1
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2009,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,3,0,0,0,0,1,2,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,3,0,0,1,2
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2012,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,2,0,0,0,0,0,2,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,2,0,0,0,2
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2013,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,1,0,0,1,0
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2016,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,2,0,0,0,0,1,1,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,2,0,0,1,1
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2020,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,1,0,0,0,1
POINT(-122.40222864 37.7984297016),37.7984297016,-122.40222864,2022,"{""type"":""Point"",""coordinates"":[-122.40222864,37.7984297016]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BROADWAY', 'SANSOME ST']",0,1,0,0,0,1
POINT(-122.402265441 37.7737938968),37.7737938968,-122.402265441,2012,"{""type"":""Point"",""coordinates"":[-122.402265441,37.7737938968]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRANNAN ST', 'BUTTE PL']",0,1,0,0,0,1
POINT(-122.402326953 37.762229394),37.762229394,-122.402326953,2017,"{""type"":""Point"",""coordinates"":[-122.402326953,37.762229394]}",1,0,0,0,1,0,0,0,0,0,0,0,"['18TH ST', 'RHODE ISLAND ST']",1,0,1,0,0,0
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2007,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",2,0,0,0,0,2,0,0,0,0,0,0,"['05TH ST', 'CLARA ST']",2,0,0,2,0,0
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2014,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",0,1,0,0,0,0,0,1,0,0,0,0,"['05TH ST', 'CLARA ST']",0,1,0,0,0,1
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2019,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",0,1,0,0,0,0,0,1,0,0,0,0,"['05TH ST', 'CLARA ST']",0,1,0,0,0,1
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2020,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",0,1,0,0,0,0,1,0,0,0,0,0,"['05TH ST', 'CLARA ST']",0,1,0,0,1,0
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2021,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",0,1,0,0,0,0,0,1,0,0,0,0,"['05TH ST', 'CLARA ST']",0,1,0,0,0,1
POINT(-122.402377492 37.7794587157),37.7794587157,-122.402377492,2022,"{""type"":""Point"",""coordinates"":[-122.402377492,37.7794587157]}",1,0,0,0,1,0,0,0,0,0,0,0,"['05TH ST', 'CLARA ST']",1,0,1,0,0,0
POINT(-122.402380402 37.7909686107),37.7909686107,-122.402380402,2007,"{""type"":""Point"",""coordinates"":[-122.402380402,37.7909686107]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BUSH ST', 'MONTGOMERY ST']",1,0,0,1,0,0
POINT(-122.402380402 37.7909686107),37.7909686107,-122.402380402,2008,"{""type"":""Point"",""coordinates"":[-122.402380402,37.7909686107]}",2,2,0,0,1,1,0,2,0,0,0,0,"['BUSH ST', 'MONTGOMERY ST']",2,2,1,1,0,2
POINT(-122.402380402 37.7909686107),37.7909686107,-122.402380402,2011,"{""type"":""Point"",""coordinates"":[-122.402380402,37.7909686107]}",1,2,0,0,0,1,0,2,0,0,0,0,"['BUSH ST', 'MONTGOMERY ST']",1,2,0,1,0,2
POINT(-122.402380402 37.7909686107),37.7909686107,-122.402380402,2016,"{""type"":""Point"",""coordinates"":[-122.402380402,37.7909686107]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BUSH ST', 'MONTGOMERY ST']",1,0,1,0,0,0
POINT(-122.402380402 37.7909686107),37.7909686107,-122.402380402,2018,"{""type"":""Point"",""coordinates"":[-122.402380402,37.7909686107]}",1,1,0,0,1,0,1,0,0,0,0,0,"['BUSH ST', 'MONTGOMERY ST']",1,1,1,0,1,0
POINT(-122.402384826 37.7786042904),37.7786042904,-122.402384826,2017,"{""type"":""Point"",""coordinates"":[-122.402384826,37.7786042904]}",1,1,0,0,1,0,1,0,0,0,0,0,"['HARRISON ST', 'MERLIN ST']",1,1,1,0,1,0
POINT(-122.402420667 37.7993821407),37.7993821407,-122.402420667,2006,"{""type"":""Point"",""coordinates"":[-122.402420667,37.7993821407]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SANSOME ST', 'VALLEJO ST']",0,1,0,0,0,1
POINT(-122.402420667 37.7993821407),37.7993821407,-122.402420667,2014,"{""type"":""Point"",""coordinates"":[-122.402420667,37.7993821407]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SANSOME ST', 'VALLEJO ST']",0,1,0,0,0,1
POINT(-122.402436076 37.7532360272),37.7532360272,-122.402436076,2011,"{""type"":""Point"",""coordinates"":[-122.402436076,37.7532360272]}",1,0,0,0,0,1,0,0,0,0,0,0,"['24TH ST', 'KANSAS ST']",1,0,0,1,0,0
POINT(-122.402436076 37.7532360272),37.7532360272,-122.402436076,2018,"{""type"":""Point"",""coordinates"":[-122.402436076,37.7532360272]}",0,1,0,0,0,0,1,0,0,0,0,0,"['24TH ST', 'KANSAS ST']",0,1,0,0,1,0
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2006,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,2,0,0,0,0,1,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,2,0,0,1,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2009,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,3,0,0,0,0,0,3,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,3,0,0,0,3
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2010,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,0,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2011,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",1,1,0,0,1,0,1,0,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",1,1,1,0,1,0
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2012,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",1,0,0,0,0,1,0,0,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",1,0,0,1,0,0
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2014,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,0,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2015,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,1,0,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,1,0
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2016,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,1,0,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,1,0
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2017,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,4,0,0,0,0,1,3,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,4,0,0,1,3
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2018,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,2,0,0,0,0,1,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,2,0,0,1,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2019,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,0,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2021,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,1,0,0,0,0,0,1,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402459479 37.712179486),37.712179486,-122.402459479,2022,"{""type"":""Point"",""coordinates"":[-122.402459479,37.712179486]}",0,2,0,0,0,0,2,0,0,0,0,0,"['ARLETA AVE', 'BAY SHORE BLVD', 'SAN BRUNO AVE']",0,2,0,0,2,0
POINT(-122.402503226 37.7367767946),37.7367767946,-122.402503226,2009,"{""type"":""Point"",""coordinates"":[-122.402503226,37.7367767946]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SELBY ST', 'THOMAS AVE']",0,1,0,0,1,0
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2006,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",0,1,0,0,0,0,0,1,0,0,0,0,"['06TH ST', 'BRYANT ST']",0,1,0,0,0,1
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2007,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",1,0,0,0,0,1,0,0,0,0,0,0,"['06TH ST', 'BRYANT ST']",1,0,0,1,0,0
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2009,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",0,1,0,0,0,0,1,0,0,0,0,0,"['06TH ST', 'BRYANT ST']",0,1,0,0,1,0
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2012,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",1,1,0,0,0,1,0,1,0,0,0,0,"['06TH ST', 'BRYANT ST']",1,1,0,1,0,1
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2013,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",0,1,0,0,0,0,1,0,0,0,0,0,"['06TH ST', 'BRYANT ST']",0,1,0,0,1,0
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2014,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",1,1,0,0,1,0,0,1,0,0,0,0,"['06TH ST', 'BRYANT ST']",1,1,1,0,0,1
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2018,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",0,1,0,0,0,0,0,1,0,0,0,0,"['06TH ST', 'BRYANT ST']",0,1,0,0,0,1
POINT(-122.402524097 37.7760393213),37.7760393213,-122.402524097,2019,"{""type"":""Point"",""coordinates"":[-122.402524097,37.7760393213]}",0,1,0,0,0,0,1,0,0,0,0,0,"['06TH ST', 'BRYANT ST']",0,1,0,0,1,0
POINT(-122.402532679 37.7899955409),37.7899955409,-122.402532679,2015,"{""type"":""Point"",""coordinates"":[-122.402532679,37.7899955409]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SUTTER ST', 'TRINITY ST']",0,1,0,0,0,1
POINT(-122.402532679 37.7899955409),37.7899955409,-122.402532679,2018,"{""type"":""Point"",""coordinates"":[-122.402532679,37.7899955409]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SUTTER ST', 'TRINITY ST']",0,1,0,0,1,0
POINT(-122.40255751 37.7545121201),37.7545121201,-122.40255751,2013,"{""type"":""Point"",""coordinates"":[-122.40255751,37.7545121201]}",0,1,0,0,0,0,1,0,0,0,0,0,"['23RD ST', 'KANSAS ST']",0,1,0,0,1,0
POINT(-122.40255751 37.7545121201),37.7545121201,-122.40255751,2016,"{""type"":""Point"",""coordinates"":[-122.40255751,37.7545121201]}",0,1,0,0,0,0,0,1,0,0,0,0,"['23RD ST', 'KANSAS ST']",0,1,0,0,0,1
POINT(-122.40255751 37.7545121201),37.7545121201,-122.40255751,2019,"{""type"":""Point"",""coordinates"":[-122.40255751,37.7545121201]}",1,0,0,0,1,0,0,0,0,0,0,0,"['23RD ST', 'KANSAS ST']",1,0,1,0,0,0
POINT(-122.402563397 37.7647810346),37.7647810346,-122.402563397,2006,"{""type"":""Point"",""coordinates"":[-122.402563397,37.7647810346]}",1,0,0,0,1,0,0,0,0,0,0,0,"['17TH ST', 'RHODE ISLAND ST']",1,0,1,0,0,0
POINT(-122.402563397 37.7647810346),37.7647810346,-122.402563397,2015,"{""type"":""Point"",""coordinates"":[-122.402563397,37.7647810346]}",0,2,0,0,0,0,1,1,0,0,0,0,"['17TH ST', 'RHODE ISLAND ST']",0,2,0,0,1,1
POINT(-122.402563397 37.7647810346),37.7647810346,-122.402563397,2017,"{""type"":""Point"",""coordinates"":[-122.402563397,37.7647810346]}",0,1,0,0,0,0,0,1,0,0,0,0,"['17TH ST', 'RHODE ISLAND ST']",0,1,0,0,0,1
POINT(-122.402563397 37.7647810346),37.7647810346,-122.402563397,2021,"{""type"":""Point"",""coordinates"":[-122.402563397,37.7647810346]}",1,0,0,0,0,1,0,0,0,0,0,0,"['17TH ST', 'RHODE ISLAND ST']",1,0,0,1,0,0
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2006,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",1,0,0,0,1,0,0,0,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",1,0,1,0,0,0
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2010,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",0,1,0,0,0,1
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2011,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",0,1,0,0,0,1
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2013,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",1,0,0,1,0,0
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2014,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",1,1,0,0,0,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",1,1,0,1,0,1
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2015,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",1,1,0,0,0,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",1,1,0,1,0,1
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2016,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",0,1,0,0,0,1
POINT(-122.402571331 37.791898939),37.791898939,-122.402571331,2022,"{""type"":""Point"",""coordinates"":[-122.402571331,37.791898939]}",1,0,0,0,1,0,0,0,0,0,0,0,"['MONTGOMERY ST', 'PINE ST']",1,0,1,0,0,0
POINT(-122.402575228 37.7866782083),37.7866782083,-122.402575228,2006,"{""type"":""Point"",""coordinates"":[-122.402575228,37.7866782083]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'JESSIE ST']",0,1,0,0,0,1
POINT(-122.402575228 37.7866782083),37.7866782083,-122.402575228,2007,"{""type"":""Point"",""coordinates"":[-122.402575228,37.7866782083]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'JESSIE ST']",0,1,0,0,1,0
POINT(-122.402575228 37.7866782083),37.7866782083,-122.402575228,2011,"{""type"":""Point"",""coordinates"":[-122.402575228,37.7866782083]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'JESSIE ST']",0,1,0,0,1,0
POINT(-122.402575228 37.7866782083),37.7866782083,-122.402575228,2017,"{""type"":""Point"",""coordinates"":[-122.402575228,37.7866782083]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'JESSIE ST']",0,1,0,0,0,1
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2007,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",0,1,0,0,1,0
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2010,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",1,0,0,0,0,1,0,0,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",1,0,0,1,0,0
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2012,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",1,0,0,0,0,1,0,0,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",1,0,0,1,0,0
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2018,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",0,2,0,0,0,0,1,1,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",0,2,0,0,1,1
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2019,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",0,1,0,0,0,1
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2020,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",0,3,0,0,0,0,0,3,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",0,3,0,0,0,3
POINT(-122.402600411 37.7252351116),37.7252351116,-122.402600411,2022,"{""type"":""Point"",""coordinates"":[-122.402600411,37.7252351116]}",0,2,0,0,0,0,0,2,0,0,0,0,"['SAN BRUNO AVE', 'WOOLSEY ST']",0,2,0,0,0,2
POINT(-122.402671171 37.7734731658),37.7734731658,-122.402671171,2010,"{""type"":""Point"",""coordinates"":[-122.402671171,37.7734731658]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRANNAN ST', 'GILBERT ST']",0,1,0,0,0,1
POINT(-122.402671171 37.7734731658),37.7734731658,-122.402671171,2011,"{""type"":""Point"",""coordinates"":[-122.402671171,37.7734731658]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BRANNAN ST', 'GILBERT ST']",1,0,1,0,0,0
POINT(-122.402671171 37.7734731658),37.7734731658,-122.402671171,2012,"{""type"":""Point"",""coordinates"":[-122.402671171,37.7734731658]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BRANNAN ST', 'GILBERT ST']",0,1,0,0,1,0
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2008,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",2,0,0,0,1,1,0,0,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",2,0,1,1,0,0
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2011,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",0,1,0,0,0,0,0,1,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",0,1,0,0,0,1
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2013,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",0,1,0,0,0,0,0,1,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",0,1,0,0,0,1
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2017,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",0,1,0,0,0,0,0,1,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",0,1,0,0,0,1
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2019,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",1,0,0,0,1,0,0,0,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",1,0,1,0,0,0
POINT(-122.402684957 37.7660746075),37.7660746075,-122.402684957,2021,"{""type"":""Point"",""coordinates"":[-122.402684957,37.7660746075]}",1,0,0,0,0,1,0,0,0,0,0,0,"['16TH ST', 'RHODE ISLAND ST']",1,0,0,1,0,0
POINT(-122.402698012 37.7463340935),37.7463340935,-122.402698012,2008,"{""type"":""Point"",""coordinates"":[-122.402698012,37.7463340935]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BARNEVELD AVE', 'JERROLD AVE']",0,1,0,0,1,0
POINT(-122.402698012 37.7463340935),37.7463340935,-122.402698012,2013,"{""type"":""Point"",""coordinates"":[-122.402698012,37.7463340935]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BARNEVELD AVE', 'JERROLD AVE']",0,1,0,0,1,0
POINT(-122.402698012 37.7463340935),37.7463340935,-122.402698012,2015,"{""type"":""Point"",""coordinates"":[-122.402698012,37.7463340935]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BARNEVELD AVE', 'JERROLD AVE']",1,0,1,0,0,0
POINT(-122.402698012 37.7463340935),37.7463340935,-122.402698012,2020,"{""type"":""Point"",""coordinates"":[-122.402698012,37.7463340935]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BARNEVELD AVE', 'JERROLD AVE']",1,0,0,1,0,0
